draw,slope,intercept
1388,-4.072966510463348,14.609528445334256
1389,-0.6356113947869857,6.997128544649801
1390,-2.67906345291245,11.66848551846693
1391,-0.31462796743558274,6.546644604631008
1392,0.16035230727819924,5.100275607473653
1393,-1.0773303213179335,8.166798264106438
1394,-0.7969711857776982,7.6894904331476965
1395,-2.582945143799004,11.400564197371054
1396,-2.7854447443382586,11.738719853115814
1397,-2.7104487665485757,11.795520980378546
1398,-2.947950559907144,12.12958447730324
1399,-3.264500365276503,12.803272036967108
1400,-1.9592776656855517,9.857769971267487
1401,-2.5829451437990034,11.400564197371052
1402,-1.083348147700824,8.06078530595765
1403,-1.9570540850777378,10.19422052601146
1404,-2.4510940189456103,11.080588040276208
1405,-0.24484889950244035,6.1354483928778984
1406,-2.956963904588999,12.183418934105209
1407,-3.1981781173897503,12.606213251654387
1408,0.06185497643031158,5.744470579585488
1409,-0.8816640389379024,7.671652427888837
1410,-3.0385939049944533,12.3595834237979
1411,-5.318147437093662,17.24589315414917
1412,-2.4861190868669882,11.19628739318715
1413,-0.5400994448308931,6.889723207561285
1414,-2.151833818823532,10.462446215618174
1415,-0.752772614206073,7.461253940310369
1416,-0.3221651644632975,6.599422751832076
1417,0.3360745763311541,4.805018326467472
1418,-1.9928549699090976,10.002942548915922
1419,-0.751602084233529,7.207067611678465
1420,-2.491399137236082,11.141100918077946
1421,-2.5427049758649,11.430651600364403
1422,-1.0486784970689382,8.127277244342691
1423,-2.7673294426125814,11.853517184659061
1424,-0.8928685699693706,7.740398093982513
1425,-0.49835469767902174,6.993446848369845
1426,-0.7516020842335289,7.207067611678465
1427,-3.1042818991286913,12.541162035856228
1428,-1.2623621929313347,8.655211146926003
1429,-2.831683143054486,11.890235624591451
1430,-2.430594989037092,11.23092327268687
1431,-2.625800210594251,11.597295670269762
1432,-5.239353429949097,17.064556177779753
1433,-0.5177241630556675,6.953369003462696
1434,-0.8496371359372438,7.655895784601153
1435,-0.6665275095817644,7.258938553772431
1436,-1.039263727045395,8.035375832787574
1437,-4.062924940813263,14.607958517508209
1438,-1.1447269544634406,8.178076071841124
1439,-0.5005557241213322,7.029124306747676
1440,-0.1336347950395823,6.015188016908541
1441,-0.6739715649357181,7.341020492781444
1442,-2.231466884469766,10.661249598921628
1443,-2.0188230920775254,10.288135913908862
1444,-0.8269018775828895,7.582743296439096
1445,-3.3544857368769057,13.031569274257249
1446,-1.0140540418671051,8.05623420341713
1447,-1.683089296313523,9.374438849640201
1448,-0.3117506563793449,6.516448012921675
1449,-1.468927900083061,9.069658662716547
1450,-5.085010424224452,16.716534311886385
1451,-1.053493889914537,8.046649411430353
1452,-0.9001088738931303,7.820515838345181
1453,-0.6782788790542185,7.284486168376766
1454,-0.81668130823042,7.60261064060397
1455,-2.8770464568851497,12.111921074899177
1456,-1.9592776656855517,9.857769971267485
1457,-2.6647684435491037,11.546996717725154
1458,-3.442488043437,13.399405901253715
1459,-1.2434021035928635,8.416520660790576
1460,0.7593098843669649,3.62133033176033
1461,-0.1493775817709691,6.139479901805902
1462,-0.3707452100783043,6.530697828412517
1463,-0.8040464101040957,7.564656096578357
1464,-0.8985808780254564,7.678210415698588
1465,-1.124019182240656,8.241071854432398
1466,-0.9562806440621922,7.956372198232271
1467,-2.6292494362750807,11.603544788230069
1468,-0.6151975751521753,7.2381271092353465
1469,-0.9001088738931304,7.820515838345182
1470,-0.4089619137379308,6.723988892891719
1471,-2.225794523675389,10.563158263127054
1472,-0.06319977889655364,5.902485118648939
1473,-1.4328952363180991,8.933831574697365
1474,-0.7332268198625533,7.501284202770332
1475,-1.0261663932880267,7.952070772487053
1476,-5.233569489181384,17.02862294589082
1477,-0.2448488995024403,6.1354483928778984
1478,-0.9842674782644464,8.034494193709918
1479,-0.6356113947869856,6.997128544649801
1480,-2.90302800224817,12.247749608145348
1481,-3.292935135813797,13.064570545640454
1482,-0.9001088738931304,7.820515838345182
1483,-0.038152141860797815,5.667080012269923
1484,-1.0229762348656295,8.172254344512034
1485,-3.3659503485156153,13.053075806593874
1486,-0.5331465611671775,6.956061224682372
1487,-2.1946021432751426,10.499003372718839
1488,-2.8515696010026215,11.885580853434512
1489,-0.47168770344202116,6.826351775490605
1490,-0.5491434630147156,7.13406190365502
1491,-2.8194023766952743,11.934218904715006
1492,-0.8800242640463073,7.8700350544814786
1493,1.073561612884943,2.8421015595547363
1494,-0.6095897583948483,6.997723457919124
1495,-2.621890707239152,11.590056337649061
1496,-4.997049370344405,16.85349045858386
1497,-2.43561657382896,11.032490705303859
1498,-2.384310144773807,10.913195770074827
1499,-0.6225839697677972,6.945276143631479
1500,0.7477306383003578,3.5243627437381893
1501,-5.200086496755521,16.981422713126904
1502,-2.2163872902423787,10.677252710234182
1503,-2.9569639045889997,12.183418934105209
1504,-0.37211310454105057,6.416844821377328
1505,-0.5817233716588908,7.258248304580544
1506,-1.0392637270453948,8.035375832787574
1507,-0.9766207705827661,7.906223273185515
1508,-0.9744455013125173,8.014545036387618
1509,-4.803149837203906,16.202371785724957
1510,-0.44691313675295424,6.66163330409105
1511,0.00651781475730215,5.644302894302378
1512,0.14936609208519255,5.409980890553475
1513,-2.345671204899179,11.00384115997648
1514,-1.0706742416224724,8.117188343061885
1515,-0.7170552148208358,7.27808881473635
1516,-0.6581186305422678,7.169459971700704
1517,-0.9778302709257676,7.802533697797549
1518,-0.8420650985772459,7.568536462587627
1519,-3.0750993729958265,12.438546671392501
1520,-0.5749599824938687,7.188977905303348
1521,-0.5400994448308932,6.889723207561285
1522,-2.38037155047678,10.954691120373557
1523,-0.6052738229557576,7.0784737645249525
1524,-0.6144811106396915,7.025550892867418
1525,-3.246598964753395,12.713669309762919
1526,-0.23978760665217047,6.083341361629246
1527,-1.468927900083061,9.069658662716547
1528,-5.165156997516659,16.90036420790949
1529,-2.3127067688054432,10.796272328301999
1530,-1.1724879063600862,8.326976921621
1531,-2.375976418715243,10.934929990238192
1532,-0.9200320333346348,7.672630199998864
1533,-1.0490887539013043,8.214444746383663
1534,-0.6237822812730295,7.355931742617753
1535,-2.7709902311975187,11.81131445429858
1536,-0.2332695436404451,6.107618337758544
1537,-0.4882395378617212,6.831275744928407
1538,-0.6356113947869857,6.997128544649801
1539,-2.7854447443382586,11.738719853115814
1540,-0.7975244243782308,7.65435451114404
1541,-1.0273419802551802,7.894900915093055
1542,-1.982877523733108,10.204363912233916
1543,-2.1946021432751426,10.499003372718839
1544,-1.0534938899145372,8.046649411430355
1545,-0.8816640389379025,7.671652427888839
1546,-0.8507765998514097,7.731082957751182
1547,-0.9405151771825322,7.948960336627373
1548,-0.027121909411447296,5.555742990838677
1549,-0.9473717795093479,7.766875455261186
1550,-2.77209101483416,11.864812491336039
1551,-0.6101122916877201,7.12986946799621
1552,-0.20157759487395077,5.913014585357017
1553,-2.9263301435319082,12.114780916425769
1554,-3.057716050278943,12.401052834930926
1555,-2.733202152519821,11.74701981044199
1556,-1.3738000010078966,8.809332435732529
1557,-2.3543462509422017,10.97338542588915
1558,-0.20556308759813524,6.0965124671288
1559,-1.9373987857158528,10.067718765699077
1560,-0.29381332796162263,6.355896330966922
1561,-0.5936329438298876,7.306926232838126
1562,-1.3072469848997137,8.713061479559869
1563,-2.6175883960729065,11.581982468110942
1564,0.30699261896045676,4.840433608846118
1565,-0.5969019060866854,7.053781033583743
1566,-1.0773303213179335,8.166798264106438
1567,-0.757329408895433,7.430124769041992
1568,-0.20556308759813519,6.096512467128799
1569,-0.2902175772418591,6.466306433192627
1570,-0.7475926538167649,7.511440952495777
1571,0.4290828812989332,4.467328855666323
1572,-1.1844945999709042,8.390172615337523
1573,-0.6378557925261497,7.010286032188289
1574,-0.5005557241213322,7.029124306747676
1575,-2.6151656065682736,11.499030388499381
1576,-2.989766111693257,12.489268443276092
1577,-0.8604587193969636,7.553994590155861
1578,0.42414849227983226,4.354089948868946
1579,0.1316374284254825,5.3748185057016755
1580,-0.015444773574807504,5.623230857947708
1581,-2.967341563169197,12.14871971694053
1582,0.5349387367810045,4.2770073253112715
1583,-0.5046574068616632,6.841579092924025
1584,-2.5809435451929748,11.374464219549896
1585,-0.4925142808086109,6.618328525572773
1586,-1.2656274562171503,8.611070866830048
1587,0.09851745319735868,5.237714284525099
1588,-0.7919677917946434,7.607910323454535
1589,-0.2089926556740152,6.1842491842042
1590,-2.1844699986590697,10.569153595708695
1591,-2.4887127578583366,11.223001349661537
1592,-0.40596873006810796,6.7668059150834035
1593,-0.8010956315593941,7.608169772624171
1594,-0.7892312761660645,7.481462061221894
1595,-1.9913145790854778,10.018020656690183
1596,0.7364852137578308,3.6004027713763254
1597,-0.6828366176176129,7.1827891213675175
1598,-0.2902175772418591,6.466306433192627
1599,-0.38147084880642396,6.719159514273566
1600,-0.5988803480256168,7.3121054475505725
1601,-0.6630185863538182,7.465303004793046
1602,-2.3388061984563895,10.885664670472277
1603,-0.7334802728852308,7.449992395032647
1604,-0.6356113947869859,6.997128544649802
1605,-0.09976522622859106,5.860155791468035
1606,-0.5586139956762005,7.025618820585609
1607,-0.06183591639825262,5.647983706131102
1608,-0.1354856964318688,5.898086398352113
1609,-5.166783369154527,16.885658365155123
1610,-0.611239992650786,7.175679103206214
1611,-2.6972054232657783,11.568715310433225
1612,-1.1387447248407032,8.31453956761275
1613,-2.5780361348940892,11.380952531754389
1614,-1.0906690288827854,8.217722282679139
1615,-0.7678322544394547,7.601950202889904
1616,0.614181337349178,4.099401566004152
1617,-2.0595792122403394,10.463153060938247
1618,-0.3691031610845234,6.446782481309674
1619,-0.6782788790542185,7.284486168376766
1620,-3.2522630691470096,12.822632671862262
1621,-2.4240354317221886,11.218564614359764
